customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,avg_latency_ms,signal_strength_dbm,packet_loss_rate,num_complaints,avg_resolution_time,last_complaint_days_ago,usage_prev_month,usage_last_month,usage_drop_pct
CUST20,42,102.74987416356734,750.5582373178554,Two year,No,Electronic check,0,110.2205957442605,-96.78701629894961,0.02668032340043368,1,41.31104654414689,51,27.898147942065357,27.062352790513827,0.029958804193281296
CUST21,60,45.45405429216612,121.33961298989139,Month-to-month,DSL,Bank transfer,0,105.00610647551444,-82.56068864910846,0.01955519843164163,1,22.893257798029264,56,18.429785942040134,10.652792052498716,0.4219796102895226
CUST22,15,67.30275033430206,3517.550475059725,Two year,Fiber optic,Electronic check,0,99.3031625191013,-106.44381748829568,0.017585404853695887,1,16.07319774704948,6,41.680649918165834,43.580117822176405,-0.04557193584408862
CUST23,62,24.331527325431196,4075.7848171164337,Month-to-month,Fiber optic,Mailed check,0,104.78630719109339,-110.56705703308069,0.04458274533701311,2,33.60500239359144,48,22.539368283648567,18.857493494271548,0.16335306043373346
CUST24,62,89.93394662526431,5137.545964573866,Month-to-month,No,Electronic check,0,89.15392135324205,-88.46392988687151,0.028830986305688394,3,23.74376034002097,3,40.67241300114017,31.991208660414806,0.21344207781529964
CUST25,47,53.056100230629085,2438.904341629428,One year,Fiber optic,Mailed check,0,87.52938524865509,-61.26197496057304,0.0411646866106686,1,34.8092006780014,41,33.87895802615631,17.156386362100644,0.4935975790974733
CUST26,62,94.473672782921,5712.355259455561,One year,No,Electronic check,0,102.95199189316209,-68.33720756469506,0.02570355219363592,1,28.973830864651685,37,46.17924074493987,44.18120775005347,0.04326690873767424
CUST27,51,61.240306046786614,1437.7216735148384,Two year,DSL,Electronic check,0,39.7292144707142,-73.55061098277147,0.015351246112102597,0,25.372157991953184,33,41.478080509813836,44.80880665496557,-0.08030087468400754
CUST28,55,39.57556064056246,6672.721419571744,Two year,Fiber optic,Bank transfer,0,88.87483571875813,-84.82689575264605,0.0045879738314859924,0,26.99453976397122,35,45.550336285649195,31.967589204680884,0.29819202641644615
CUST29,64,71.3175082282036,4617.60179823452,Two year,DSL,Electronic check,0,78.81483532918266,-69.40738888273232,0.016184840150415863,2,27.785769094583046,17,28.65389401223546,14.562999810644756,0.491761929306145
CUST30,3,33.05045596374398,4712.729604639183,Month-to-month,No,Bank transfer,0,75.10854750555427,-90.12130735047681,0.044005875703254926,3,11.263206280467804,32,46.105026400483474,48.07470623656955,-0.04272158568952512
CUST31,51,64.05391598729948,1757.2257688549541,Two year,DSL,Bank transfer,0,90.54325206605365,-96.83640445132633,0.03559805869418847,1,25.183548431415943,0,11.963279522134751,11.304883139591208,0.05503477381142539
CUST32,7,51.73054774204866,685.4591194730672,Month-to-month,Fiber optic,Electronic check,0,59.790003823985714,-90.70414768742019,0.03929149549355063,3,26.81156254579276,47,8.799778372277995,9.1854030863711,-0.04382209389590321
CUST33,21,111.19595841996332,3771.3259443373045,Month-to-month,DSL,Bank transfer,0,90.68649980622871,-101.06567331495751,0.03867171080502787,5,28.091410846941162,24,28.67098278336284,25.13933765783236,0.12317837697491903
CUST34,39,26.092872172071996,4963.334420186636,Month-to-month,Fiber optic,Electronic check,0,106.93978283029631,-62.33642190160964,0.005998620861573806,2,19.117295767433504,44,42.17216711836191,34.69342497081222,0.17733834086732111
CUST35,18,89.4017414105742,850.8670234273162,Month-to-month,Fiber optic,Credit card,0,131.5126119127608,-79.56954105691864,0.007943028302891498,1,36.06550496779445,13,14.547888060109244,9.50779386928899,0.3464485133509067
CUST36,4,38.275116598743594,7609.222348772517,Month-to-month,Fiber optic,Bank transfer,0,165.97519382987497,-93.70692955381053,0.015861962441701096,4,26.259199373393677,10,48.5876726670363,26.975228984338614,0.4448133136732927
CUST37,60,51.90450743322398,7845.273445839174,One year,Fiber optic,Credit card,0,45.143482801913656,-85.79207267850269,0.015051438933395611,4,19.86853472644085,56,13.335877120016491,11.068937259407734,0.1699880585436853
CUST38,14,61.551406306206594,4409.107893600687,Month-to-month,Fiber optic,Credit card,0,71.98259327067262,-86.10326615064011,0.0033040519127865878,2,28.034497805020578,51,36.89148489119531,40.871277116870516,-0.10787834204594567
CUST39,9,110.80150893749742,7605.546326659909,Month-to-month,No,Bank transfer,1,131.266638389072,-76.54504419819155,0.007673575478460343,3,34.41014067427123,7,46.18039965894981,25.008650596842205,0.45845746720393526
CUST40,53,44.25782660738251,1517.6173768887393,One year,DSL,Mailed check,0,104.14809999997382,-62.61777976898105,0.04281151417833898,1,16.725518887690324,59,48.441193775307646,57.75965479826853,-0.19236646120209497
CUST41,2,29.130880254467023,300.8234129182466,One year,No,Mailed check,0,110.93614337287708,-74.14779065642647,0.029452241899085175,1,15.41404772147014,41,34.763537857131084,40.4263184018427,-0.16289425339803276
CUST42,60,51.868960399052355,411.33532879408045,One year,DSL,Credit card,0,81.6963237931775,-77.57706081056608,0.01711414963898208,0,32.17146296837302,15,30.839360681230435,29.251648792823467,0.05148329450854301
CUST43,71,30.467597053553334,4741.348587471555,Two year,DSL,Credit card,0,24.169648079448464,-81.80576924412696,0.026323894893168776,0,33.638891697738046,58,9.088747966904656,10.360696023042903,-0.1399475550174634
CUST44,44,32.85964859605525,586.9708791509058,Two year,DSL,Electronic check,0,131.03813062587082,-83.84159108949538,0.013065669578914453,1,22.915066637672776,38,5.891350415039217,5.2283940952341,0.11253045110213561
CUST45,8,77.38505979750266,7672.510293910288,Month-to-month,No,Credit card,1,156.9841072493975,-92.92363760787575,0.02919211586735875,3,22.130385555034113,36,49.35916336662163,38.658534039020985,0.21679114064637448
CUST46,47,26.09019330994933,1221.2723649992488,Month-to-month,Fiber optic,Bank transfer,0,121.39699942538259,-83.86108167802983,0.003731544161794931,1,32.890938654721715,30,17.346522778213245,15.615050668241203,0.09981666828044197
CUST47,35,23.093088139356603,2507.310167818531,Month-to-month,Fiber optic,Mailed check,0,93.56044196250635,-86.97874497978688,0.04513253494822757,1,16.028725983863744,41,8.250805180855698,9.188007085865804,-0.11358914487336227
CUST48,36,91.44141014704978,6597.890635786953,Month-to-month,No,Mailed check,0,110.53486023444896,-89.48524571263258,0.012022329234180736,2,1.0,17,29.2315666236555,34.20866639111133,-0.1702645578847675
CUST49,50,56.16470948410445,1828.0485525223353,One year,Fiber optic,Mailed check,0,40.010312211349074,-95.60111605398195,0.04095377509688064,1,25.1211539044031,56,19.066888745800657,20.719247781902542,-0.08666117782146313
CUST50,4,32.53753492338733,2019.4508217911077,Two year,DSL,Bank transfer,0,67.88880569927186,-87.34758061524502,0.03299994331622586,1,25.129079598293146,6,21.091719091826036,13.198716674272369,0.3742228114830408
CUST51,2,45.361277085970826,5174.240750749044,One year,Fiber optic,Electronic check,0,135.8277221319856,-98.11329562263714,0.026150347121166696,2,33.32518372238475,3,20.9193536756583,19.124811917154958,0.0857838050986951
CUST52,6,84.2086507352399,2281.0800990651724,Two year,Fiber optic,Bank transfer,1,132.18626364911933,-96.79010142242328,0.046489823035889784,4,32.02556755514568,31,16.19102172354048,13.136242813215981,0.18867116371557266
CUST53,54,47.55365671408512,1817.8363086608322,One year,Fiber optic,Bank transfer,0,156.07843860962237,-86.10000029862582,0.007840659016057683,3,40.64753242127131,30,48.54559105961975,40.627089760414755,0.16311473660873008
CUST54,4,69.4521125120408,2108.0039430146944,Month-to-month,DSL,Mailed check,0,70.75882653421634,-82.39956897061536,0.005963873513449985,2,26.662062083929037,9,16.93493570973814,13.54400098149349,0.2002331031168163
CUST55,54,32.16953067266723,3976.115244791742,Two year,Fiber optic,Bank transfer,0,176.56441301751423,-82.57348989360713,0.016093006591171882,2,46.11607428516883,29,30.067236682183538,16.455496755938803,0.452710040171747
CUST56,63,78.8093637605447,7732.188994578709,Month-to-month,Fiber optic,Credit card,0,180.86134417784177,-80.0558019949349,0.041511061325917746,1,35.71177701203693,49,15.73809991280813,17.188070128207688,-0.09213121173665505
CUST57,18,51.607768384326405,6674.679738333703,Two year,Fiber optic,Bank transfer,0,80.65238836389194,-80.9106279079931,0.0017600728095117368,2,25.112154221820074,49,39.283707449245256,46.545567655325144,-0.18485679376016756
CUST58,44,82.69684345287166,2348.4210900253993,Two year,No,Mailed check,0,86.36699562191654,-67.06497490468364,0.011970285365467,1,34.68930646502383,34,15.305816862982315,9.899997788296814,0.35318723091216875
CUST59,34,100.8394882304023,2970.648347134972,Month-to-month,No,Mailed check,0,137.56005738825155,-68.42140966103524,0.02123510958433338,1,15.075968846706761,44,32.659476364417316,30.54865918010349,0.06463107861133911
CUST60,62,81.16464193899924,3769.6467789822113,Month-to-month,Fiber optic,Bank transfer,0,83.11668429919298,-88.84501727198716,0.03564704942691042,2,21.219147061288034,30,42.52819271864169,37.237635080454695,0.124401186600811
CUST61,14,49.57475625950207,7833.544211434224,Month-to-month,No,Credit card,0,92.03178270135338,-75.8100751166649,0.014965653380542017,2,22.50080932585629,30,17.2234471427569,19.420239353327737,-0.12754660506475154
CUST62,48,45.574370154830035,1461.884699852154,One year,No,Credit card,0,78.00386666222187,-86.75482768994189,0.0224056223115357,3,22.10869493038491,45,41.145892509719296,40.852573072371634,0.007128765946160381
CUST63,15,52.7420958733448,2924.1165175858746,Two year,DSL,Mailed check,0,78.8116322687105,-101.71520576867579,0.016842524543558075,2,32.53656596616984,53,9.161935072934119,9.388814909342184,-0.024763309781391667
CUST64,62,36.462051323650485,5862.466142463448,Two year,No,Credit card,0,103.53898174694325,-78.35008761248025,0.004603012736285117,1,35.032563617983385,45,10.238235241607345,11.941191049043459,-0.16633294383737557
CUST65,40,38.117185085002006,7715.1555007246525,Two year,No,Credit card,0,91.7914911355426,-90.27698142993619,0.036933799241562676,1,31.836802408658464,32,23.026270645423793,22.20730941499434,0.03556638602231536
CUST66,53,99.06911019001679,1329.8341808374778,Month-to-month,Fiber optic,Electronic check,0,37.32110321302947,-91.79112948876438,0.02306896982222416,2,17.737803849912037,4,23.31168531945596,19.057076907192908,0.18250968790798458
CUST67,24,58.4732576507445,1896.3016381353316,Two year,DSL,Electronic check,0,143.23265391207224,-90.83275403878542,0.04062560597640483,2,30.796094584372348,9,28.241622909370154,15.14694963082696,0.46366575039136915
CUST68,26,63.59951805705858,1882.9879276843988,Two year,DSL,Credit card,0,147.98034738254495,-92.54570857648953,0.034734645852706934,5,36.13707688904532,45,6.065965121138221,6.881564086526336,-0.1344549381838642
CUST69,60,79.40494655668113,265.36303298738073,Month-to-month,DSL,Credit card,0,115.37187901221841,-66.6753518225247,0.0028907600094763342,2,31.26018478970816,50,10.271310580587986,9.37574631932953,0.08719084621499099
CUST70,41,78.96534951515477,4872.513437349501,Month-to-month,No,Electronic check,0,103.77287743678177,-97.05209004295642,0.025003795024813924,1,9.893652991870598,22,5.462373963571379,5.340134041429338,0.02237853412403831
CUST71,29,26.73768715219257,5398.554285752561,Two year,Fiber optic,Electronic check,0,71.92429095836187,-86.53720098613151,0.049542781180768686,3,14.319849994115481,6,47.95349901673204,40.93828224885162,0.1462920727730974
CUST72,15,103.15407863376656,4859.954531989501,One year,DSL,Electronic check,0,86.14407345490662,-101.88435659174974,0.015393513093297074,2,29.585465457386125,57,19.10072884526876,14.813307766652638,0.2244637423706537
CUST73,45,37.73265532239394,663.4516163612333,Month-to-month,DSL,Mailed check,0,132.67477433805317,-92.31634973712272,0.024647905024482115,1,35.63424581850198,46,35.96315203169213,30.666543052824927,0.14727877506953857
CUST74,65,92.30716360496689,646.9179933904904,One year,No,Mailed check,0,117.93759570381225,-98.13627453266054,0.032601622183702016,4,14.21700735327717,27,32.379828310907655,17.289298912275264,0.4660472332877969
CUST75,71,97.26709881281666,1762.0537805035797,One year,DSL,Electronic check,0,113.6584415012787,-79.83439938105396,0.01011328001899478,2,23.949631872320932,20,37.61189255273183,39.813643092589125,-0.05853867993402464
CUST76,9,91.48995340913137,2393.3266740214253,One year,Fiber optic,Electronic check,1,194.442762927822,-109.21806745093971,0.035125360518252095,4,24.442346307491416,30,44.72834987047303,27.310211473516205,0.38942054530062675
CUST77,1,77.89776465541452,6313.694881689375,One year,DSL,Electronic check,1,188.29712431023208,-77.82457570345349,0.032988833822083966,1,13.92799737512636,40,15.49165778490884,11.353272115653782,0.26713639861619304
CUST78,8,21.460899710888285,1359.1830994164768,Month-to-month,Fiber optic,Mailed check,0,127.37472779640163,-98.14353144348961,0.018748023335974386,1,26.829836705639195,26,24.15884079595776,13.55060328218335,0.4391037468796671
CUST79,63,56.03754923631707,448.3285095405039,Two year,Fiber optic,Mailed check,0,120.68217012798894,-95.38982352675389,0.014221963365654955,3,27.9388745544451,28,19.77999530587146,21.24297208865468,-0.07396244337575507
CUST80,11,80.48394293625812,3212.5013109331353,Two year,Fiber optic,Credit card,1,121.21776352780331,-86.75537672557229,0.04595513506390495,5,25.70290470926167,9,8.710924323628477,5.381963132823814,0.38215935153687647
CUST81,8,58.74512959225387,3389.4981441211703,Month-to-month,No,Bank transfer,0,150.53132356365,-66.2155478468303,0.006351178634856853,0,33.97398506689901,7,6.436649452856379,5.015717905916969,0.22075639777288877
CUST82,35,106.34798949128131,3662.1679716927383,Month-to-month,No,Credit card,0,85.45243926656883,-89.36632611755147,0.021601539565609253,0,23.601771152732525,8,39.41551779740777,31.171140398499315,0.2091657768212971
CUST83,35,50.880227534961534,6632.537997813051,One year,Fiber optic,Bank transfer,0,73.93717127745452,-79.05653198559307,0.03834918141110643,1,31.07767102695764,10,10.815236592068349,7.803175737105779,0.27850161476555657
CUST84,33,49.35347924586604,874.2427774804396,One year,Fiber optic,Bank transfer,0,83.08638699835072,-95.44584587335052,0.007406854773769356,1,28.29341390014278,21,5.691380431740535,6.272400595262416,-0.10208773960734739
CUST85,5,46.599769309265795,5661.142451133501,Month-to-month,DSL,Bank transfer,0,64.26337461968416,-90.1078531762917,0.04664637667704708,1,30.61603108214686,39,24.728444249896107,25.723696027038276,-0.04024724592799041
CUST86,41,53.27808689607955,2769.7700112577973,Two year,DSL,Credit card,0,117.5072774645709,-86.08625969227214,0.026312620338228895,1,19.324828979228986,25,19.502020869353363,19.903263851690483,-0.02057443097949183
CUST87,28,75.74049643141872,2548.8430778402126,One year,DSL,Mailed check,0,99.59310512199592,-93.27667263466745,0.025240782724355038,2,29.367049636929284,49,7.974831806097599,5.244105246164808,0.34241807555676135
CUST88,7,90.70152942725908,7467.090696079241,Month-to-month,No,Mailed check,1,163.72292113471366,-82.38865917499575,0.021213870539965603,5,35.639852977516036,36,7.321620641993636,4.632124640273093,0.3673361586497342
CUST89,12,86.2567917738785,2062.901342892262,Month-to-month,DSL,Mailed check,0,26.608687600262925,-76.97952691139905,0.04337250957472741,2,33.37908982712562,39,46.09202673798074,31.002227113235072,0.3273841636543045
CUST90,34,100.77178199814796,5176.001499180994,Month-to-month,Fiber optic,Mailed check,0,106.32685169603873,-90.31599194927288,0.04742207044068636,3,36.30125426687939,1,47.28530645371259,36.424513565943016,0.22968642274532292
CUST91,33,108.59139954974249,2273.5092832711275,One year,Fiber optic,Credit card,0,92.29378577228967,-109.52082825939578,0.019003401310888898,2,25.93079302188442,49,26.703074673301657,22.300528332764365,0.16487039018540656
CUST92,48,101.60790423433512,4106.436672859043,Month-to-month,No,Electronic check,0,89.63187019990744,-92.25886463725841,0.02711968251250357,2,40.02541677922741,18,43.17281345026694,29.146894383474898,0.3248785044539487
CUST93,23,21.89454033743546,6311.713851510595,Two year,No,Bank transfer,0,68.77982581390292,-72.40988245265584,0.01577115664160786,1,21.159407184059347,49,41.00417923498615,33.64120013398151,0.17956655244356876
CUST94,62,93.59179535519887,7065.607935778458,Month-to-month,DSL,Mailed check,0,101.30877815039159,-86.24830925951528,0.018400838083567517,2,21.499473814180547,51,31.07088938683554,19.545672490144913,0.3709329576376323
CUST95,37,40.83995736183316,6725.708198330897,One year,No,Mailed check,0,77.05866295606656,-74.76487595697279,0.0014166780311290095,3,41.54898676490532,15,38.786136562426414,26.695174687842957,0.31173411291230346
CUST96,44,33.292804270798264,4699.227815542655,Two year,Fiber optic,Credit card,0,145.59022175265306,-68.48358137643383,0.039296774220520844,0,28.672352502379084,3,46.87436229517214,31.992690713369903,0.31747997952678253
CUST97,35,83.84887847991355,2065.648891171955,Two year,Fiber optic,Bank transfer,0,118.81197523212356,-78.93160524373346,0.048466657037952304,0,33.132894737092215,48,30.483740755441907,30.757588327278583,-0.008983397872119383
CUST98,65,51.97431954076949,5323.7437277687395,Month-to-month,No,Mailed check,0,129.44288659355706,-73.69772445491218,0.03847632759238436,0,6.868461362312679,37,28.02511431906924,23.00712378627582,0.1790533474962137
CUST99,47,25.711716337044326,5708.249861658903,Month-to-month,Fiber optic,Electronic check,0,47.78925342754168,-90.69194873327992,0.025910571038072896,2,27.647765427634134,43,5.1594626897049425,4.801663496815783,0.06934815007056896
CUST100,3,33.76297343983613,184.46672189666117,Two year,No,Mailed check,0,126.56917981594772,-73.36767133736494,0.04137549965705574,2,26.793942592015863,6,29.39640127300933,28.470842268405693,0.03148545279430008
CUST101,1,20.092941686996106,3569.763036361809,Month-to-month,Fiber optic,Bank transfer,0,123.74148199866511,-87.115669898216,0.042893952154153675,1,29.799619966467098,54,41.78754212587672,22.89789734171311,0.45204010150351226
CUST102,5,110.32236273447073,6761.770138291938,One year,DSL,Electronic check,1,121.52424329844933,-105.61040230445724,0.027226131546413946,2,29.56696103533499,13,39.29465546820633,41.51036084122264,-0.05638693981702068
CUST103,14,22.46179838412386,3967.7420103200743,Two year,No,Credit card,0,94.40684562442492,-63.85402380544218,0.046857874283994086,1,20.640598908295566,11,34.060840677383986,23.801047715582786,0.3012196046180853
CUST104,27,40.94557695095111,2559.8659930902368,Month-to-month,No,Electronic check,0,70.51745389302747,-85.2005314066842,0.0015085096528495157,1,48.50633354550246,20,6.106313318955912,5.232052625495477,0.14317324509806187
CUST105,9,61.62627806879073,6987.202391094836,Two year,No,Bank transfer,0,90.77316020453327,-92.12558971490279,0.0005048004914268823,1,16.148095621617536,51,46.64140121228574,34.36868934616057,0.2631291416453508
CUST106,15,55.65713259508191,1331.457510485465,Month-to-month,Fiber optic,Bank transfer,0,116.938769095237,-80.74938566994584,0.004072968208233646,1,21.649419078325664,33,24.309769041094484,25.31891629868995,-0.04151200514861129
CUST107,42,111.17258769127757,1730.9173360879831,Month-to-month,DSL,Electronic check,0,79.91974625575651,-95.8577329930545,0.002892885772672582,1,33.39501622439667,20,30.719071889843597,20.26781291880688,0.34022053167863237
CUST108,51,24.02889457345421,5530.241698795454,One year,No,Mailed check,0,101.08347711317352,-97.55634628863018,0.021230549389110044,0,13.95204602378597,35,22.89779011550124,26.89655956562271,-0.1746356058794687
CUST109,63,71.22147076770516,2884.243938059942,Month-to-month,Fiber optic,Bank transfer,0,176.36875587337101,-87.09814135049331,0.04701605519609934,1,23.528727189835937,39,20.699575928947674,16.147450672672175,0.21991393794254024
CUST110,52,88.0479462524374,5732.833002296854,Month-to-month,No,Electronic check,0,70.63606220189789,-99.40098077339843,0.03376117749959682,1,31.85847586871995,41,27.97672348956141,27.924807363378292,0.0018556900061041867
CUST111,4,113.16979736811687,1345.858607949986,Month-to-month,Fiber optic,Bank transfer,1,173.0317594345683,-101.60081811742934,0.032972643062222834,4,19.463800208059844,48,27.261445829145288,25.871478430307114,0.05098656203157631
CUST112,23,82.0371252123721,2092.925807846683,One year,DSL,Mailed check,0,68.98555615008797,-98.11754060495986,0.019244302116843984,1,17.331370125149522,6,21.03865572670177,21.455451733490115,-0.019810961888565813
CUST113,15,100.37552360117627,1337.5142890727047,Month-to-month,Fiber optic,Mailed check,0,55.43543792921765,-75.19678653308296,0.026688322808961815,0,28.47328803355724,20,41.17343746260691,36.46931240165825,0.11425145314186791
CUST114,43,28.37249378453484,7627.991477151726,Month-to-month,Fiber optic,Electronic check,0,123.97883697405791,-68.15439024100667,0.015208734827221161,1,25.777123332329154,9,7.277689245184111,5.594042379580691,0.23134360493855172
CUST115,29,58.59395109369274,3302.6912907223004,Month-to-month,No,Credit card,0,87.79382920510132,-98.8962824216205,0.02589188697013325,3,17.94179780679886,20,10.26601639828068,6.423603919207135,0.374284662132145
CUST116,36,57.394713447906746,2764.0372882907855,Two year,Fiber optic,Credit card,0,147.9813559009475,-63.68410887268247,0.037333045435736956,0,25.598028419807893,48,8.714285122866118,7.525742873355354,0.13639010346265248
CUST117,13,108.62882164557176,212.19703374904114,One year,No,Mailed check,0,117.03590154231085,-77.39500089962813,0.02793462321266494,0,23.974811905814338,15,30.424679552960963,16.508432898690668,0.45739994171659076
CUST118,32,35.137117126327496,1311.9988773460104,Two year,Fiber optic,Credit card,0,76.42593619859359,-82.56990870317662,0.020943591961178145,2,34.02425018074324,24,23.563244540761232,12.75188838822652,0.4588228982571787
CUST119,71,35.188617233663024,3426.973264315746,One year,DSL,Mailed check,0,73.69129126507833,-100.22778917354245,0.042246103196354856,0,14.519262258822193,12,25.341983987487176,23.552189270748215,0.07062567467577467
CUST120,59,52.855814988579844,641.1720613179631,One year,Fiber optic,Credit card,0,121.6182403047124,-101.41423045182705,0.014372143989737591,2,15.810018390310455,54,30.953642898707947,25.887850467159492,0.1636573907674017
CUST121,28,25.44660473668376,4134.840703099114,Two year,No,Mailed check,0,68.4127776259287,-85.36053993363507,0.02407434639622301,1,21.69808330856803,49,19.578566238679784,16.725447760334365,0.14572663000770425
CUST122,66,38.245804065249004,3694.6219638691377,One year,Fiber optic,Bank transfer,0,67.57132672034453,-86.72657435288113,0.04890736353191003,0,21.447351069162437,26,13.240688066028548,9.574152979660067,0.27691424101861145
CUST123,42,116.52096385457352,6160.628308720381,One year,Fiber optic,Electronic check,0,48.423795163317905,-87.94765129845773,0.048366081426134494,1,33.62739105485604,36,18.80744631891357,19.81168903424242,-0.05339601657237967
CUST124,45,62.81839398671728,5312.441341062501,Two year,DSL,Electronic check,0,118.70166144326626,-84.5130042706813,0.0003142308330496113,1,25.6487505426417,7,49.729468492093496,31.868106794426097,0.3591705730880108
CUST125,62,83.20192084224365,3622.9837120325333,Month-to-month,No,Credit card,0,75.7113064712426,-92.14433116286983,0.026611670446612667,2,30.674453346118536,29,47.870994948969916,43.57651327101347,0.0897094719366984
CUST126,57,92.6111259344637,1874.8195308300644,One year,DSL,Electronic check,0,110.79148688837978,-87.239031385509,0.01684596294375797,0,38.44235747659987,30,48.048583171410954,52.96561937174904,-0.10233467619215335
CUST127,6,56.69614070072005,5842.22217154067,Two year,Fiber optic,Credit card,0,60.93264113212925,-85.044220134496,0.014561193487337998,0,16.003396796992632,58,6.243373121754248,6.766878885724601,-0.0838498282516968
CUST128,28,34.722707441051696,5692.110617288213,One year,DSL,Mailed check,0,50.85015667269458,-59.288946936290046,0.029812608930434026,2,38.544219445942375,6,9.02530002318462,4.693513468204887,0.47996039398712886
CUST129,28,40.65810162217808,1311.0396680715605,Two year,Fiber optic,Bank transfer,0,121.5931051845063,-107.69722478808546,0.022315216159709217,0,24.33885907715075,29,7.056926779906863,4.906612927825742,0.30470967308371316
CUST130,44,51.326647658061034,7326.539468260681,Month-to-month,Fiber optic,Electronic check,0,95.24460986590174,-81.24653949857577,0.036642104077532066,1,1.0333427623455336,17,41.69621641625316,41.709275150626915,-0.00031318751426729187
CUST131,30,83.60684203522257,608.8004165188411,One year,DSL,Bank transfer,0,79.65391545749374,-84.15601989079931,0.0013567095181081458,0,26.4132080350138,22,49.61157777765991,50.53045513117208,-0.018521429768475192
